data type,model,init method,prune ratio,restore,number,best accuracy
cifar10,fc3,xavier,0.98,3,1,52.849998474121094
cifar10,fc3,xavier,0.98,2,1,53.650001525878906
cifar10,fc3,kaiming_in,0.94,0,1,59.720001220703125
cifar10,fc3,kaiming_in,0.84,2,5,63.04999923706055
cifar10,fc3,xavier,0.94,0,2,59.349998474121094
cifar10,fc3,kaiming_out,0.94,0,1,59.77000045776367
cifar10,fc3,kaiming_in,0.90,3,2,61.54999923706055
cifar10,fc3,kaiming_out,0.94,0,5,59.540000915527344
cifar10,fc3,kaiming_out,0.84,1,4,62.849998474121094
cifar10,fc3,kaiming_in,0.88,3,5,61.810001373291016
cifar10,fc3,kaiming_in,0.80,0,3,63.630001068115234
cifar10,fc3,xavier,0.80,2,4,63.7599983215332
cifar10,fc3,kaiming_out,0.98,1,2,53.54999923706055
cifar10,fc3,kaiming_in,0.88,1,1,61.869998931884766
cifar10,fc3,kaiming_out,0.88,3,2,62.18000030517578
cifar10,fc3,kaiming_out,0.96,0,4,56.939998626708984
cifar10,fc3,kaiming_out,0.84,0,5,62.65999984741211
cifar10,fc3,xavier,0.98,0,2,53.27000045776367
cifar10,fc3,kaiming_out,0.86,1,4,62.119998931884766
cifar10,fc3,xavier,0.82,2,5,63.650001525878906
cifar10,fc3,xavier,0.92,2,1,60.7400016784668
cifar10,fc3,xavier,0.82,2,1,62.86000061035156
cifar10,fc3,xavier,0.82,3,4,64.05999755859375
cifar10,fc3,xavier,0.90,0,3,61.06999969482422
cifar10,fc3,xavier,0.92,0,3,60.47999954223633
cifar10,fc3,kaiming_in,0.86,2,2,62.18000030517578
cifar10,fc3,kaiming_in,0.88,2,4,61.380001068115234
cifar10,fc3,kaiming_out,0.90,2,4,61.06999969482422
cifar10,fc3,kaiming_out,0.82,0,2,62.75
cifar10,fc3,xavier,0.88,2,3,61.970001220703125
cifar10,fc3,xavier,0.94,2,1,59.599998474121094
cifar10,fc3,kaiming_in,0.86,0,3,62.36000061035156
cifar10,fc3,xavier,0.92,1,5,60.72999954223633
cifar10,fc3,kaiming_in,0.80,1,2,63.45000076293945
cifar10,fc3,kaiming_in,0.98,2,5,53.290000915527344
cifar10,fc3,xavier,0.82,0,4,63.34000015258789
cifar10,fc3,xavier,0.86,0,5,62.630001068115234
cifar10,fc3,kaiming_out,0.96,3,1,57.2599983215332
cifar10,fc3,kaiming_out,0.98,2,1,53.16999816894531
cifar10,fc3,xavier,0.98,0,1,53.45000076293945
cifar10,fc3,kaiming_out,0.92,1,5,60.540000915527344
cifar10,fc3,xavier,0.90,2,1,61.650001525878906
cifar10,fc3,xavier,0.98,3,3,53.65999984741211
cifar10,fc3,xavier,0.80,3,2,63.4900016784668
cifar10,fc3,kaiming_in,0.82,2,1,62.97999954223633
cifar10,fc3,kaiming_out,0.86,3,3,62.310001373291016
cifar10,fc3,kaiming_out,0.80,2,5,63.619998931884766
cifar10,fc3,kaiming_out,0.80,0,5,63.36000061035156
cifar10,fc3,xavier,0.86,2,1,62.13999938964844
cifar10,fc3,xavier,0.98,1,5,53.869998931884766
cifar10,fc3,kaiming_in,0.92,0,3,60.470001220703125
cifar10,fc3,kaiming_out,0.94,2,4,59.18000030517578
cifar10,fc3,xavier,0.94,1,2,59.619998931884766
cifar10,fc3,kaiming_out,0.90,1,3,61.02000045776367
cifar10,fc3,xavier,0.80,0,1,63.22999954223633
cifar10,fc3,kaiming_out,0.86,0,2,62.5
cifar10,fc3,xavier,0.90,0,5,61.150001525878906
cifar10,fc3,kaiming_out,0.82,1,2,63.15999984741211
cifar10,fc3,kaiming_out,0.88,0,2,62.02000045776367
cifar10,fc3,kaiming_out,0.82,0,3,63.02000045776367
cifar10,fc3,xavier,0.88,3,3,61.75
cifar10,fc3,kaiming_in,0.90,1,5,61.25
cifar10,fc3,kaiming_out,0.82,0,1,63.34000015258789
cifar10,fc3,xavier,0.82,1,4,63.09000015258789
cifar10,fc3,kaiming_in,0.94,2,2,59.11000061035156
cifar10,fc3,xavier,0.90,1,5,61.33000183105469
cifar10,fc3,xavier,0.88,1,4,62.29999923706055
cifar10,fc3,kaiming_out,0.92,3,1,60.65999984741211
cifar10,fc3,xavier,0.86,0,2,62.45000076293945
cifar10,fc3,kaiming_out,0.94,2,5,59.16999816894531
cifar10,fc3,kaiming_out,0.80,1,5,63.369998931884766
cifar10,fc3,kaiming_out,0.98,1,4,53.709999084472656
cifar10,fc3,kaiming_in,0.94,2,5,59.63999938964844
cifar10,fc3,kaiming_in,0.92,3,4,60.560001373291016
cifar10,fc3,kaiming_in,0.98,1,4,53.869998931884766
cifar10,fc3,kaiming_in,0.98,0,3,53.709999084472656
cifar10,fc3,kaiming_out,0.82,3,2,63.36000061035156
cifar10,fc3,kaiming_out,0.90,0,2,61.08000183105469
cifar10,fc3,xavier,0.90,2,5,61.18000030517578
cifar10,fc3,kaiming_out,0.84,2,1,62.77000045776367
cifar10,fc3,kaiming_out,0.88,3,4,61.81999969482422
cifar10,fc3,kaiming_in,0.82,0,2,63.11000061035156
cifar10,fc3,kaiming_out,0.94,1,2,58.720001220703125
cifar10,fc3,kaiming_in,0.84,2,2,62.709999084472656
cifar10,fc3,kaiming_out,0.88,2,5,61.709999084472656
cifar10,fc3,xavier,0.96,2,4,57.5
cifar10,fc3,kaiming_out,0.84,3,2,63.11000061035156
cifar10,fc3,kaiming_out,0.86,2,5,62.060001373291016
cifar10,fc3,xavier,0.94,3,3,59.380001068115234
cifar10,fc3,kaiming_out,0.92,3,5,60.66999816894531
cifar10,fc3,xavier,0.86,1,1,62.459999084472656
cifar10,fc3,kaiming_in,0.80,3,3,63.41999816894531
cifar10,fc3,kaiming_out,0.98,0,1,53.5
cifar10,fc3,kaiming_out,0.96,2,3,57.77000045776367
cifar10,fc3,xavier,0.80,1,1,63.56999969482422
cifar10,fc3,kaiming_out,0.80,0,2,63.25
cifar10,fc3,kaiming_in,0.80,1,1,63.52000045776367
cifar10,fc3,kaiming_out,0.96,1,5,57.790000915527344
cifar10,fc3,kaiming_in,0.92,2,3,60.7400016784668
cifar10,fc3,xavier,0.86,3,2,62.599998474121094
cifar10,fc3,kaiming_out,0.98,3,4,53.290000915527344
cifar10,fc3,kaiming_in,0.88,2,5,61.45000076293945
cifar10,fc3,xavier,0.92,3,1,60.31999969482422
cifar10,fc3,xavier,0.88,3,2,62.029998779296875
cifar10,fc3,kaiming_out,0.94,3,2,59.310001373291016
cifar10,fc3,kaiming_out,0.90,1,4,61.849998474121094
cifar10,fc3,xavier,0.98,1,3,53.5
cifar10,fc3,kaiming_out,0.92,2,5,60.560001373291016
cifar10,fc3,kaiming_in,0.82,3,2,63.34000015258789
cifar10,fc3,kaiming_in,0.90,3,5,61.36000061035156
cifar10,fc3,kaiming_out,0.86,3,1,62.77000045776367
cifar10,fc3,kaiming_in,0.94,2,1,59.43000030517578
cifar10,fc3,kaiming_in,0.80,0,2,63.86000061035156
cifar10,fc3,kaiming_out,0.92,2,2,60.310001373291016
cifar10,fc3,kaiming_out,0.84,1,1,62.849998474121094
cifar10,fc3,xavier,0.96,1,1,57.56999969482422
cifar10,fc3,kaiming_in,0.90,0,3,60.45000076293945
cifar10,fc3,kaiming_in,0.98,3,2,53.75
cifar10,fc3,xavier,0.88,1,3,62.15999984741211
cifar10,fc3,kaiming_out,0.82,1,3,63.349998474121094
cifar10,fc3,xavier,0.98,1,1,52.84000015258789
cifar10,fc3,kaiming_out,0.90,2,2,61.119998931884766
cifar10,fc3,kaiming_out,0.80,3,1,63.439998626708984
cifar10,fc3,xavier,0.86,2,4,62.18000030517578
cifar10,fc3,kaiming_out,0.80,1,2,63.099998474121094
cifar10,fc3,xavier,0.82,0,1,63.43000030517578
cifar10,fc3,kaiming_in,0.92,3,5,60.709999084472656
cifar10,fc3,kaiming_in,0.80,1,5,63.59000015258789
cifar10,fc3,xavier,0.90,1,2,61.16999816894531
cifar10,fc3,xavier,0.98,0,4,53.150001525878906
cifar10,fc3,kaiming_in,0.98,0,1,53.5099983215332
cifar10,fc3,xavier,0.84,3,3,62.68000030517578
cifar10,fc3,kaiming_out,0.98,3,5,52.81999969482422
cifar10,fc3,kaiming_out,0.82,2,2,63.5
cifar10,fc3,kaiming_out,0.96,3,3,57.79999923706055
cifar10,fc3,kaiming_in,0.88,3,4,62.290000915527344
cifar10,fc3,xavier,0.80,2,1,63.29999923706055
cifar10,fc3,kaiming_out,0.96,1,3,57.599998474121094
cifar10,fc3,kaiming_out,0.92,0,3,60.470001220703125
cifar10,fc3,xavier,0.98,0,3,53.65999984741211
cifar10,fc3,xavier,0.82,3,3,62.52000045776367
cifar10,fc3,kaiming_out,0.82,3,5,63.310001373291016
cifar10,fc3,kaiming_in,0.90,1,4,61.650001525878906
cifar10,fc3,xavier,0.80,0,4,63.5099983215332
cifar10,fc3,xavier,0.92,3,5,60.5099983215332
cifar10,fc3,kaiming_out,0.84,0,3,62.540000915527344
cifar10,fc3,kaiming_in,0.84,0,1,62.68000030517578
cifar10,fc3,kaiming_out,0.88,2,4,61.93000030517578
cifar10,fc3,kaiming_in,0.88,1,3,61.70000076293945
cifar10,fc3,kaiming_in,0.90,0,2,61.09000015258789
cifar10,fc3,xavier,0.92,0,2,60.2599983215332
cifar10,fc3,kaiming_in,0.94,2,4,59.529998779296875
cifar10,fc3,xavier,0.88,3,5,61.77000045776367
cifar10,fc3,xavier,0.90,1,1,61.459999084472656
cifar10,fc3,kaiming_in,0.90,0,5,61.119998931884766
cifar10,fc3,xavier,0.82,2,2,63.22999954223633
cifar10,fc3,xavier,0.96,2,2,57.540000915527344
cifar10,fc3,xavier,0.90,3,2,61.209999084472656
cifar10,fc3,kaiming_out,0.90,2,5,61.61000061035156
cifar10,fc3,kaiming_out,0.88,0,3,62.11000061035156
cifar10,fc3,kaiming_in,0.80,1,4,63.16999816894531
cifar10,fc3,kaiming_in,0.96,1,1,57.0
cifar10,fc3,kaiming_out,0.94,3,5,59.47999954223633
cifar10,fc3,kaiming_out,0.82,1,4,63.310001373291016
cifar10,fc3,xavier,0.88,1,1,61.59000015258789
cifar10,fc3,kaiming_out,0.96,2,1,57.31999969482422
cifar10,fc3,xavier,0.86,2,2,62.470001220703125
cifar10,fc3,xavier,0.84,0,5,62.7599983215332
cifar10,fc3,kaiming_out,0.88,0,4,62.16999816894531
cifar10,fc3,kaiming_in,0.98,1,2,53.540000915527344
cifar10,fc3,kaiming_out,0.86,1,5,62.47999954223633
cifar10,fc3,kaiming_in,0.82,2,2,63.2599983215332
cifar10,fc3,xavier,0.84,2,1,63.04999923706055
cifar10,fc3,kaiming_out,0.88,2,2,62.40999984741211
cifar10,fc3,xavier,0.94,1,4,58.93000030517578
cifar10,fc3,kaiming_in,0.92,3,2,60.40999984741211
cifar10,fc3,xavier,0.98,3,2,53.439998626708984
cifar10,fc3,kaiming_out,0.82,2,3,63.2599983215332
cifar10,fc3,xavier,0.98,2,4,54.16999816894531
cifar10,fc3,kaiming_in,0.82,1,5,63.11000061035156
cifar10,fc3,kaiming_out,0.86,1,1,62.22999954223633
cifar10,fc3,kaiming_in,0.96,0,5,57.849998474121094
cifar10,fc3,xavier,0.92,2,4,60.7400016784668
cifar10,fc3,kaiming_in,0.92,1,2,60.18000030517578
cifar10,fc3,xavier,0.84,3,1,62.75
cifar10,fc3,kaiming_out,0.90,3,2,61.29999923706055
cifar10,fc3,xavier,0.96,3,5,57.45000076293945
cifar10,fc3,xavier,0.98,2,5,53.43000030517578
cifar10,fc3,kaiming_in,0.86,1,4,62.709999084472656
cifar10,fc3,kaiming_in,0.80,2,4,63.5099983215332
cifar10,fc3,kaiming_in,0.96,3,4,57.08000183105469
cifar10,fc3,kaiming_out,0.88,1,5,62.119998931884766
cifar10,fc3,kaiming_out,0.80,1,1,63.5
cifar10,fc3,kaiming_out,0.96,1,2,57.380001068115234
cifar10,fc3,kaiming_out,0.86,2,1,62.56999969482422
cifar10,fc3,xavier,0.90,1,4,61.27000045776367
cifar10,fc3,kaiming_in,0.84,3,1,62.72999954223633
cifar10,fc3,kaiming_in,0.94,1,1,59.40999984741211
cifar10,fc3,xavier,0.84,3,4,62.79999923706055
cifar10,fc3,kaiming_out,0.88,3,5,62.13999938964844
cifar10,fc3,kaiming_out,0.98,3,1,53.13999938964844
cifar10,fc3,kaiming_in,0.86,0,5,62.119998931884766
cifar10,fc3,kaiming_out,0.84,2,2,62.29999923706055
cifar10,fc3,xavier,0.82,1,1,63.720001220703125
cifar10,fc3,kaiming_in,0.98,3,1,53.529998779296875
cifar10,fc3,kaiming_in,0.94,1,2,59.869998931884766
cifar10,fc3,kaiming_out,0.96,0,2,57.900001525878906
cifar10,fc3,xavier,0.94,2,5,59.439998626708984
cifar10,fc3,xavier,0.84,1,4,62.119998931884766
cifar10,fc3,kaiming_in,0.94,1,4,59.47999954223633
cifar10,fc3,xavier,0.98,1,4,53.43000030517578
cifar10,fc3,kaiming_out,0.90,0,5,61.400001525878906
cifar10,fc3,kaiming_in,0.86,0,2,62.470001220703125
cifar10,fc3,xavier,0.84,2,5,62.5
cifar10,fc3,xavier,0.86,1,2,62.119998931884766
cifar10,fc3,kaiming_in,0.92,0,1,60.060001373291016
cifar10,fc3,kaiming_out,0.92,0,5,60.150001525878906
cifar10,fc3,xavier,0.98,0,5,53.220001220703125
cifar10,fc3,xavier,0.88,0,1,62.04999923706055
cifar10,fc3,xavier,0.88,0,3,61.90999984741211
cifar10,fc3,kaiming_in,0.94,0,5,59.040000915527344
cifar10,fc3,kaiming_out,0.82,1,1,63.02000045776367
cifar10,fc3,kaiming_out,0.86,0,4,62.630001068115234
cifar10,fc3,kaiming_out,0.84,3,4,62.939998626708984
cifar10,fc3,kaiming_in,0.88,0,4,62.130001068115234
cifar10,fc3,kaiming_in,0.98,1,1,53.08000183105469
cifar10,fc3,xavier,0.80,1,3,63.95000076293945
cifar10,fc3,kaiming_out,0.86,2,2,62.68000030517578
cifar10,fc3,kaiming_in,0.88,0,2,61.59000015258789
cifar10,fc3,xavier,0.82,0,3,62.84000015258789
cifar10,fc3,kaiming_in,0.92,3,1,60.470001220703125
cifar10,fc3,kaiming_out,0.82,3,1,62.63999938964844
cifar10,fc3,xavier,0.86,3,4,62.54999923706055
cifar10,fc3,xavier,0.94,3,2,59.279998779296875
cifar10,fc3,kaiming_out,0.88,0,1,61.70000076293945
cifar10,fc3,kaiming_out,0.88,1,4,61.849998474121094
cifar10,fc3,xavier,0.88,3,4,61.7599983215332
cifar10,fc3,kaiming_out,0.80,1,4,63.369998931884766
cifar10,fc3,kaiming_in,0.90,3,4,61.77000045776367
cifar10,fc3,xavier,0.80,3,4,63.91999816894531
cifar10,fc3,kaiming_out,0.94,2,1,59.58000183105469
cifar10,fc3,kaiming_in,0.98,1,5,53.54999923706055
cifar10,fc3,kaiming_in,0.90,3,3,61.27000045776367
cifar10,fc3,kaiming_in,0.92,2,4,60.209999084472656
cifar10,fc3,kaiming_out,0.90,0,4,61.220001220703125
cifar10,fc3,kaiming_out,0.90,1,5,61.41999816894531
cifar10,fc3,kaiming_in,0.90,1,1,62.040000915527344
cifar10,fc3,kaiming_in,0.86,3,5,62.5
cifar10,fc3,xavier,0.90,0,1,61.209999084472656
cifar10,fc3,kaiming_in,0.86,3,3,62.29999923706055
cifar10,fc3,kaiming_out,0.98,0,3,53.380001068115234
cifar10,fc3,kaiming_out,0.94,1,3,59.119998931884766
cifar10,fc3,kaiming_out,0.94,1,5,59.439998626708984
cifar10,fc3,kaiming_in,0.82,3,1,62.849998474121094
cifar10,fc3,xavier,0.92,0,1,60.31999969482422
cifar10,fc3,xavier,0.82,3,2,63.2599983215332
cifar10,fc3,kaiming_in,0.80,2,5,63.22999954223633
cifar10,fc3,kaiming_out,0.94,2,3,58.4900016784668
cifar10,fc3,kaiming_in,0.80,1,3,63.779998779296875
cifar10,fc3,xavier,0.96,1,5,57.43000030517578
cifar10,fc3,xavier,0.90,0,4,61.459999084472656
cifar10,fc3,kaiming_out,0.94,1,4,59.2599983215332
cifar10,fc3,kaiming_out,0.94,3,3,59.36000061035156
cifar10,fc3,kaiming_out,0.98,1,3,53.72999954223633
cifar10,fc3,kaiming_out,0.88,2,3,61.9900016784668
cifar10,fc3,kaiming_in,0.84,2,1,62.4900016784668
cifar10,fc3,kaiming_in,0.92,1,5,60.29999923706055
cifar10,fc3,kaiming_in,0.84,1,5,62.849998474121094
cifar10,fc3,kaiming_in,0.96,2,3,57.779998779296875
cifar10,fc3,xavier,0.84,1,1,62.810001373291016
cifar10,fc3,xavier,0.96,1,3,57.900001525878906
cifar10,fc3,kaiming_in,0.90,2,4,60.90999984741211
cifar10,fc3,kaiming_in,0.86,3,1,62.310001373291016
cifar10,fc3,kaiming_in,0.86,2,4,62.5099983215332
cifar10,fc3,kaiming_in,0.94,0,4,59.06999969482422
cifar10,fc3,xavier,0.94,2,3,59.04999923706055
cifar10,fc3,kaiming_out,0.84,2,4,63.279998779296875
cifar10,fc3,xavier,0.88,0,4,61.77000045776367
cifar10,fc3,kaiming_out,0.98,3,2,53.97999954223633
cifar10,fc3,xavier,0.96,0,3,57.47999954223633
cifar10,fc3,xavier,0.80,2,5,63.22999954223633
cifar10,fc3,kaiming_in,0.88,1,4,62.060001373291016
cifar10,fc3,xavier,0.82,2,4,63.34000015258789
cifar10,fc3,kaiming_in,0.88,0,3,62.09000015258789
cifar10,fc3,xavier,0.84,3,5,63.099998474121094
cifar10,fc3,xavier,0.96,3,2,57.66999816894531
cifar10,fc3,xavier,0.86,1,4,62.310001373291016
cifar10,fc3,kaiming_out,0.88,1,1,61.93000030517578
cifar10,fc3,kaiming_out,0.92,0,2,59.88999938964844
cifar10,fc3,kaiming_in,0.98,0,5,53.779998779296875
cifar10,fc3,kaiming_out,0.84,0,2,62.83000183105469
cifar10,fc3,kaiming_in,0.86,1,1,62.599998474121094
cifar10,fc3,xavier,0.86,3,5,61.86000061035156
cifar10,fc3,xavier,0.88,1,5,61.880001068115234
cifar10,fc3,xavier,0.84,2,4,62.880001068115234
cifar10,fc3,xavier,0.86,2,5,62.599998474121094
cifar10,fc3,kaiming_in,0.82,2,3,62.88999938964844
cifar10,fc3,kaiming_out,0.98,1,5,53.310001373291016
cifar10,fc3,xavier,0.84,1,2,62.880001068115234
cifar10,fc3,xavier,0.80,0,5,63.290000915527344
cifar10,fc3,kaiming_in,0.94,3,5,59.779998779296875
cifar10,fc3,kaiming_out,0.80,1,3,63.709999084472656
cifar10,fc3,kaiming_in,0.98,2,1,53.880001068115234
cifar10,fc3,kaiming_out,0.92,1,2,59.959999084472656
cifar10,fc3,kaiming_in,0.96,2,2,57.380001068115234
cifar10,fc3,xavier,0.84,3,2,62.45000076293945
cifar10,fc3,kaiming_out,0.86,2,4,62.09000015258789
cifar10,fc3,kaiming_in,0.94,3,3,59.439998626708984
cifar10,fc3,kaiming_out,0.90,3,3,61.439998626708984
cifar10,fc3,kaiming_out,0.98,1,1,53.130001068115234
cifar10,fc3,xavier,0.90,3,1,61.7400016784668
cifar10,fc3,kaiming_out,0.88,3,1,61.5
cifar10,fc3,kaiming_out,0.96,3,5,57.95000076293945
cifar10,fc3,kaiming_in,0.80,3,1,64.05000305175781
cifar10,fc3,kaiming_out,0.86,3,4,62.52000045776367
cifar10,fc3,kaiming_out,0.90,0,3,61.189998626708984
cifar10,fc3,xavier,0.94,1,5,59.630001068115234
cifar10,fc3,kaiming_in,0.92,2,2,60.369998931884766
cifar10,fc3,kaiming_out,0.80,3,4,63.060001373291016
cifar10,fc3,kaiming_in,0.92,1,1,60.220001220703125
cifar10,fc3,kaiming_in,0.92,3,3,60.470001220703125
cifar10,fc3,kaiming_out,0.94,2,2,59.150001525878906
cifar10,fc3,kaiming_out,0.90,2,1,61.52000045776367
cifar10,fc3,xavier,0.84,0,1,62.72999954223633
cifar10,fc3,kaiming_in,0.82,1,3,63.189998626708984
cifar10,fc3,xavier,0.86,0,1,62.45000076293945
cifar10,fc3,kaiming_out,0.88,2,1,62.20000076293945
cifar10,fc3,kaiming_in,0.98,3,4,53.22999954223633
cifar10,fc3,kaiming_in,0.86,1,3,61.91999816894531
cifar10,fc3,kaiming_out,0.90,3,4,61.36000061035156
cifar10,fc3,kaiming_in,0.90,2,2,61.220001220703125
cifar10,fc3,kaiming_out,0.80,2,3,63.34000015258789
cifar10,fc3,kaiming_out,0.98,2,4,53.849998474121094
cifar10,fc3,xavier,0.92,2,2,60.61000061035156
cifar10,fc3,xavier,0.80,0,2,63.689998626708984
cifar10,fc3,kaiming_out,0.98,0,5,53.29999923706055
cifar10,fc3,xavier,0.86,0,3,61.93000030517578
cifar10,fc3,kaiming_in,0.98,1,3,53.189998626708984
cifar10,fc3,kaiming_out,0.80,3,5,63.27000045776367
cifar10,fc3,xavier,0.94,0,4,59.400001525878906
cifar10,fc3,xavier,0.84,1,5,62.900001525878906
cifar10,fc3,kaiming_out,0.92,3,3,60.36000061035156
cifar10,fc3,kaiming_out,0.80,2,2,63.20000076293945
cifar10,fc3,kaiming_in,0.96,2,5,57.72999954223633
cifar10,fc3,kaiming_in,0.88,0,1,62.060001373291016
cifar10,fc3,kaiming_out,0.82,3,3,63.2599983215332
cifar10,fc3,xavier,0.98,3,5,53.5099983215332
cifar10,fc3,kaiming_out,0.80,3,2,63.34000015258789
cifar10,fc3,kaiming_out,0.96,1,4,57.75
cifar10,fc3,xavier,0.80,0,3,63.7400016784668
cifar10,fc3,kaiming_out,0.84,1,3,62.56999969482422
cifar10,fc3,kaiming_out,0.90,0,1,60.939998626708984
cifar10,fc3,kaiming_in,0.96,0,4,56.959999084472656
cifar10,fc3,kaiming_in,0.88,3,2,61.720001220703125
cifar10,fc3,xavier,0.94,2,2,59.290000915527344
cifar10,fc3,kaiming_out,0.96,2,5,57.970001220703125
cifar10,fc3,kaiming_out,0.82,0,5,63.029998779296875
cifar10,fc3,kaiming_out,0.92,2,4,60.43000030517578
cifar10,fc3,xavier,0.98,2,3,52.970001220703125
cifar10,fc3,xavier,0.90,3,4,61.06999969482422
cifar10,fc3,kaiming_in,0.96,3,3,57.65999984741211
cifar10,fc3,kaiming_out,0.86,1,3,62.459999084472656
cifar10,fc3,kaiming_out,0.98,0,4,53.470001220703125
cifar10,fc3,kaiming_in,0.94,0,2,59.650001525878906
cifar10,fc3,kaiming_in,0.80,3,2,63.810001373291016
cifar10,fc3,kaiming_in,0.96,1,3,57.5099983215332
cifar10,fc3,kaiming_in,0.92,0,2,60.630001068115234
cifar10,fc3,kaiming_out,0.80,0,1,63.58000183105469
cifar10,fc3,xavier,0.94,3,5,59.15999984741211
cifar10,fc3,kaiming_in,0.96,3,1,57.939998626708984
cifar10,fc3,xavier,0.92,3,4,60.209999084472656
cifar10,fc3,kaiming_out,0.82,1,5,63.720001220703125
cifar10,fc3,kaiming_out,0.90,1,1,60.779998779296875
cifar10,fc3,kaiming_out,0.84,2,5,62.83000183105469
cifar10,fc3,kaiming_in,0.88,2,1,62.130001068115234
cifar10,fc3,xavier,0.92,0,4,59.91999816894531
cifar10,fc3,xavier,0.88,0,2,62.0
cifar10,fc3,kaiming_out,0.92,3,2,60.56999969482422
cifar10,fc3,kaiming_out,0.84,0,4,62.95000076293945
cifar10,fc3,xavier,0.98,2,2,53.029998779296875
cifar10,fc3,kaiming_in,0.80,2,2,63.25
cifar10,fc3,kaiming_out,0.82,2,4,63.11000061035156
cifar10,fc3,kaiming_out,0.88,1,3,61.83000183105469
cifar10,fc3,xavier,0.96,1,4,58.11000061035156
cifar10,fc3,kaiming_in,0.80,0,5,63.369998931884766
cifar10,fc3,xavier,0.92,3,3,60.11000061035156
cifar10,fc3,kaiming_in,0.96,0,2,57.54999923706055
cifar10,fc3,xavier,0.84,0,3,62.90999984741211
cifar10,fc3,xavier,0.94,2,4,59.34000015258789
cifar10,fc3,xavier,0.84,0,4,63.130001068115234
cifar10,fc3,xavier,0.86,1,5,62.36000061035156
cifar10,fc3,kaiming_in,0.96,0,1,57.380001068115234
cifar10,fc3,kaiming_out,0.86,3,2,62.52000045776367
cifar10,fc3,xavier,0.88,2,2,61.56999969482422
cifar10,fc3,kaiming_in,0.84,0,5,62.5
cifar10,fc3,kaiming_out,0.80,0,4,63.599998474121094
cifar10,fc3,kaiming_in,0.82,1,4,63.040000915527344
cifar10,fc3,kaiming_out,0.88,3,3,62.709999084472656
cifar10,fc3,kaiming_in,0.82,0,1,62.939998626708984
cifar10,fc3,kaiming_out,0.96,0,1,57.5
